LineItem,Period,Value,Unit,ValueRaw,Company,Section
CWIP,FY2017,8.0,Cr,8,Marico,BalanceSheet
CWIP,FY2018,25.0,Cr,25,Marico,BalanceSheet
CWIP,FY2019,42.0,Cr,42,Marico,BalanceSheet
CWIP,FY2020,55.0,Cr,55,Marico,BalanceSheet
CWIP,FY2021,14.0,Cr,14,Marico,BalanceSheet
CWIP,FY2022,27.0,Cr,27,Marico,BalanceSheet
CWIP,FY2023,32.0,Cr,32,Marico,BalanceSheet
CWIP,FY2024,38.0,Cr,38,Marico,BalanceSheet
CWIP,FY2025,33.0,Cr,33,Marico,BalanceSheet
CWIP,FY2026,78.0,Cr,78,Marico,BalanceSheet
Investments,FY2015,1335.0,Cr,"1,335",Marico,BalanceSheet
Investments,FY2016,1595.0,Cr,"1,595",Marico,BalanceSheet
Investments,FY2017,1664.0,Cr,"1,664",Marico,BalanceSheet
Investments,FY2018,1507.0,Cr,"1,507",Marico,BalanceSheet
Investments,FY2019,1440.0,Cr,"1,440",Marico,BalanceSheet
Investments,FY2020,1093.0,Cr,"1,093",Marico,BalanceSheet
Investments,FY2021,1343.0,Cr,"1,343",Marico,BalanceSheet
Investments,FY2022,1372.0,Cr,"1,372",Marico,BalanceSheet
Investments,FY2023,1825.0,Cr,"1,825",Marico,BalanceSheet
Investments,FY2024,1617.0,Cr,"1,617",Marico,BalanceSheet
Investments,FY2025,2687.0,Cr,"2,687",Marico,BalanceSheet
Investments,FY2026,3716.0,Cr,"3,716",Marico,BalanceSheet
Other Assets,FY2015,1412.0,Cr,"1,412",Marico,BalanceSheet
Other Assets,FY2016,1347.0,Cr,"1,347",Marico,BalanceSheet
Other Assets,FY2017,1571.0,Cr,"1,571",Marico,BalanceSheet
Other Assets,FY2018,1979.0,Cr,"1,979",Marico,BalanceSheet
Other Assets,FY2019,2633.0,Cr,"2,633",Marico,BalanceSheet
Other Assets,FY2020,2287.0,Cr,"2,287",Marico,BalanceSheet
Other Assets,FY2021,2456.0,Cr,"2,456",Marico,BalanceSheet
Other Assets,FY2022,2430.0,Cr,"2,430",Marico,BalanceSheet
Other Assets,FY2023,2528.0,Cr,"2,528",Marico,BalanceSheet
Other Assets,FY2024,2574.0,Cr,"2,574",Marico,BalanceSheet
Other Assets,FY2025,2548.0,Cr,"2,548",Marico,BalanceSheet
Other Assets,FY2026,2879.0,Cr,"2,879",Marico,BalanceSheet
Total Assets,FY2015,3231.0,Cr,"3,231",Marico,BalanceSheet
Total Assets,FY2016,3439.0,Cr,"3,439",Marico,BalanceSheet
Total Assets,FY2017,3763.0,Cr,"3,763",Marico,BalanceSheet
Total Assets,FY2018,4020.0,Cr,"4,020",Marico,BalanceSheet
Total Assets,FY2019,4758.0,Cr,"4,758",Marico,BalanceSheet
Total Assets,FY2020,4136.0,Cr,"4,136",Marico,BalanceSheet
Total Assets,FY2021,4482.0,Cr,"4,482",Marico,BalanceSheet
Total Assets,FY2022,4496.0,Cr,"4,496",Marico,BalanceSheet
Total Assets,FY2023,5089.0,Cr,"5,089",Marico,BalanceSheet
Total Assets,FY2024,4965.0,Cr,"4,965",Marico,BalanceSheet
Total Assets,FY2025,6038.0,Cr,"6,038",Marico,BalanceSheet
Total Assets,FY2026,7619.0,Cr,"7,619",Marico,BalanceSheet
Cash from Operating Activity,FY2015,552.0,Cr,552,Marico,CashFlow
Cash from Operating Activity,FY2016,629.0,Cr,629,Marico,CashFlow
Cash from Operating Activity,FY2017,471.0,Cr,471,Marico,CashFlow
Cash from Operating Activity,FY2018,409.0,Cr,409,Marico,CashFlow
Cash from Operating Activity,FY2019,785.0,Cr,785,Marico,CashFlow
Cash from Operating Activity,FY2020,970.0,Cr,970,Marico,CashFlow
Cash from Operating Activity,FY2021,1564.0,Cr,"1,564",Marico,CashFlow
Cash from Operating Activity,FY2022,656.0,Cr,656,Marico,CashFlow
Cash from Operating Activity,FY2023,1002.0,Cr,"1,002",Marico,CashFlow
Cash from Operating Activity,FY2024,1044.0,Cr,"1,044",Marico,CashFlow
Cash from Operating Activity,FY2025,1148.0,Cr,"1,148",Marico,CashFlow
Cash from Operating Activity,FY2026,1609.0,Cr,"1,609",Marico,CashFlow
Cash from Investing Activity,FY2015,60.0,Cr,60,Marico,CashFlow
Cash from Investing Activity,FY2016,-86.0,Cr,-86,Marico,CashFlow
Cash from Investing Activity,FY2017,87.0,Cr,87,Marico,CashFlow
Cash from Investing Activity,FY2018,187.0,Cr,187,Marico,CashFlow
Cash from Investing Activity,FY2019,-79.0,Cr,-79,Marico,CashFlow
Cash from Investing Activity,FY2020,128.0,Cr,128,Marico,CashFlow
Cash from Investing Activity,FY2021,-583.0,Cr,-583,Marico,CashFlow
Cash from Investing Activity,FY2022,626.0,Cr,626,Marico,CashFlow
Cash from Investing Activity,FY2023,-346.0,Cr,-346,Marico,CashFlow
Cash from Investing Activity,FY2024,167.0,Cr,167,Marico,CashFlow
Cash from Investing Activity,FY2025,-681.0,Cr,-681,Marico,CashFlow
Cash from Investing Activity,FY2026,-534.0,Cr,-534,Marico,CashFlow
Cash from Financing Activity,FY2015,-612.0,Cr,-612,Marico,CashFlow
Cash from Financing Activity,FY2016,-549.0,Cr,-549,Marico,CashFlow
Cash from Financing Activity,FY2017,-560.0,Cr,-560,Marico,CashFlow
Cash from Financing Activity,FY2018,-602.0,Cr,-602,Marico,CashFlow
Cash from Financing Activity,FY2019,-704.0,Cr,-704,Marico,CashFlow
Cash from Financing Activity,FY2020,-1081.0,Cr,"-1,081",Marico,CashFlow
Cash from Financing Activity,FY2021,-992.0,Cr,-992,Marico,CashFlow
Cash from Financing Activity,FY2022,-1267.0,Cr,"-1,267",Marico,CashFlow
Cash from Financing Activity,FY2023,-676.0,Cr,-676,Marico,CashFlow
Cash from Financing Activity,FY2024,-1194.0,Cr,"-1,194",Marico,CashFlow
Cash from Financing Activity,FY2025,-455.0,Cr,-455,Marico,CashFlow
Cash from Financing Activity,FY2026,-1004.0,Cr,"-1,004",Marico,CashFlow
Net Cash Flow,FY2015,-1.0,Cr,-1,Marico,CashFlow
Net Cash Flow,FY2016,-6.0,Cr,-6,Marico,CashFlow
Net Cash Flow,FY2017,-2.0,Cr,-2,Marico,CashFlow
Net Cash Flow,FY2018,-6.0,Cr,-6,Marico,CashFlow
Net Cash Flow,FY2019,2.0,Cr,2,Marico,CashFlow
Net Cash Flow,FY2020,17.0,Cr,17,Marico,CashFlow
Net Cash Flow,FY2021,-11.0,Cr,-11,Marico,CashFlow
Net Cash Flow,FY2022,15.0,Cr,15,Marico,CashFlow
Net Cash Flow,FY2023,-20.0,Cr,-20,Marico,CashFlow
Net Cash Flow,FY2024,17.0,Cr,17,Marico,CashFlow
Net Cash Flow,FY2025,12.0,Cr,12,Marico,CashFlow
Net Cash Flow,FY2026,71.0,Cr,71,Marico,CashFlow
Free Cash Flow,FY2015,489.0,Cr,489,Marico,CashFlow
Free Cash Flow,FY2016,558.0,Cr,558,Marico,CashFlow
Free Cash Flow,FY2017,409.0,Cr,409,Marico,CashFlow
Free Cash Flow,FY2018,337.0,Cr,337,Marico,CashFlow
Free Cash Flow,FY2019,648.0,Cr,648,Marico,CashFlow
Free Cash Flow,FY2020,837.0,Cr,837,Marico,CashFlow
Free Cash Flow,FY2021,1511.0,Cr,"1,511",Marico,CashFlow
Free Cash Flow,FY2022,560.0,Cr,560,Marico,CashFlow
Free Cash Flow,FY2023,1002.0,Cr,"1,002",Marico,CashFlow
Free Cash Flow,FY2024,954.0,Cr,954,Marico,CashFlow
Free Cash Flow,FY2025,1066.0,Cr,"1,066",Marico,CashFlow
Free Cash Flow,FY2026,1356.0,Cr,"1,356",Marico,CashFlow
CFO/OP,FY2015,104.0,%,104%,Marico,CashFlow
CFO/OP,FY2016,100.0,%,100%,Marico,CashFlow
CFO/OP,FY2017,74.0,%,74%,Marico,CashFlow
CFO/OP,FY2018,71.0,%,71%,Marico,CashFlow
CFO/OP,FY2019,103.0,%,103%,Marico,CashFlow
CFO/OP,FY2020,106.0,%,106%,Marico,CashFlow
CFO/OP,FY2021,157.0,%,157%,Marico,CashFlow
CFO/OP,FY2022,77.0,%,77%,Marico,CashFlow
CFO/OP,FY2023,96.0,%,96%,Marico,CashFlow
CFO/OP,FY2024,92.0,%,92%,Marico,CashFlow
CFO/OP,FY2025,103.0,%,103%,Marico,CashFlow
CFO/OP,FY2026,140.0,%,140%,Marico,CashFlow
Sales,FY2015,3982.0,Cr,"3,982",Colgate,P&L
Sales,FY2016,3868.0,Cr,"3,868",Colgate,P&L
Sales,FY2017,3982.0,Cr,"3,982",Colgate,P&L
Sales,FY2018,4188.0,Cr,"4,188",Colgate,P&L
Sales,FY2019,4462.0,Cr,"4,462",Colgate,P&L
Sales,FY2020,4525.0,Cr,"4,525",Colgate,P&L
Sales,FY2021,4841.0,Cr,"4,841",Colgate,P&L
Sales,FY2022,5100.0,Cr,"5,100",Colgate,P&L
Sales,FY2023,5226.0,Cr,"5,226",Colgate,P&L
Sales,FY2024,5680.0,Cr,"5,680",Colgate,P&L
Sales,FY2025,6040.0,Cr,"6,040",Colgate,P&L
Sales,FY2026,6035.0,Cr,"6,035",Colgate,P&L
Expenses,FY2015,3159.0,Cr,"3,159",Colgate,P&L
Expenses,FY2016,2929.0,Cr,"2,929",Colgate,P&L
Expenses,FY2017,3038.0,Cr,"3,038",Colgate,P&L
Expenses,FY2018,3074.0,Cr,"3,074",Colgate,P&L
Expenses,FY2019,3226.0,Cr,"3,226",Colgate,P&L
Expenses,FY2020,3323.0,Cr,"3,323",Colgate,P&L
Expenses,FY2021,3331.0,Cr,"3,331",Colgate,P&L
Expenses,FY2022,3534.0,Cr,"3,534",Colgate,P&L
Expenses,FY2023,3679.0,Cr,"3,679",Colgate,P&L
Expenses,FY2024,3779.0,Cr,"3,779",Colgate,P&L
Expenses,FY2025,4082.0,Cr,"4,082",Colgate,P&L
Expenses,FY2026,4165.0,Cr,"4,165",Colgate,P&L
Operating Profit,FY2015,823.0,Cr,823,Colgate,P&L
Operating Profit,FY2016,940.0,Cr,940,Colgate,P&L
Operating Profit,FY2017,944.0,Cr,944,Colgate,P&L
Operating Profit,FY2018,1114.0,Cr,"1,114",Colgate,P&L
Operating Profit,FY2019,1236.0,Cr,"1,236",Colgate,P&L
Operating Profit,FY2020,1202.0,Cr,"1,202",Colgate,P&L
Operating Profit,FY2021,1510.0,Cr,"1,510",Colgate,P&L
Operating Profit,FY2022,1566.0,Cr,"1,566",Colgate,P&L
Operating Profit,FY2023,1547.0,Cr,"1,547",Colgate,P&L
Operating Profit,FY2024,1901.0,Cr,"1,901",Colgate,P&L
Operating Profit,FY2025,1958.0,Cr,"1,958",Colgate,P&L
Operating Profit,FY2026,1870.0,Cr,"1,870",Colgate,P&L
OPM %,FY2015,21.0,%,21%,Colgate,P&L
OPM %,FY2016,24.0,%,24%,Colgate,P&L
OPM %,FY2017,24.0,%,24%,Colgate,P&L
OPM %,FY2018,27.0,%,27%,Colgate,P&L
OPM %,FY2019,28.0,%,28%,Colgate,P&L
OPM %,FY2020,27.0,%,27%,Colgate,P&L
OPM %,FY2021,31.0,%,31%,Colgate,P&L
OPM %,FY2022,31.0,%,31%,Colgate,P&L
OPM %,FY2023,30.0,%,30%,Colgate,P&L
OPM %,FY2024,33.0,%,33%,Colgate,P&L
OPM %,FY2025,32.0,%,32%,Colgate,P&L
OPM %,FY2026,31.0,%,31%,Colgate,P&L
Other Income,FY2015,32.0,Cr,32,Colgate,P&L
Other Income,FY2016,7.0,Cr,7,Colgate,P&L
Other Income,FY2017,41.0,Cr,41,Colgate,P&L
Other Income,FY2018,26.0,Cr,26,Colgate,P&L
Other Income,FY2019,68.0,Cr,68,Colgate,P&L
Other Income,FY2020,49.0,Cr,49,Colgate,P&L
Other Income,FY2021,30.0,Cr,30,Colgate,P&L
Other Income,FY2022,26.0,Cr,26,Colgate,P&L
Other Income,FY2023,42.0,Cr,42,Colgate,P&L
Other Income,FY2024,57.0,Cr,57,Colgate,P&L
Other Income,FY2025,139.0,Cr,139,Colgate,P&L
Other Income,FY2026,64.0,Cr,64,Colgate,P&L
Interest,FY2015,0.0,Cr,0,Colgate,P&L
Interest,FY2016,0.0,Cr,0,Colgate,P&L
Interest,FY2017,0.0,Cr,0,Colgate,P&L
Interest,FY2018,0.0,Cr,0,Colgate,P&L
Interest,FY2019,2.0,Cr,2,Colgate,P&L
Interest,FY2020,10.0,Cr,10,Colgate,P&L
Interest,FY2021,7.0,Cr,7,Colgate,P&L
Interest,FY2022,6.0,Cr,6,Colgate,P&L
Interest,FY2023,5.0,Cr,5,Colgate,P&L
Interest,FY2024,5.0,Cr,5,Colgate,P&L
Interest,FY2025,4.0,Cr,4,Colgate,P&L
Interest,FY2026,4.0,Cr,4,Colgate,P&L
Depreciation,FY2015,75.0,Cr,75,Colgate,P&L
Depreciation,FY2016,111.0,Cr,111,Colgate,P&L
Depreciation,FY2017,133.0,Cr,133,Colgate,P&L
Depreciation,FY2018,157.0,Cr,157,Colgate,P&L
Depreciation,FY2019,159.0,Cr,159,Colgate,P&L
Depreciation,FY2020,198.0,Cr,198,Colgate,P&L
Depreciation,FY2021,182.0,Cr,182,Colgate,P&L
Depreciation,FY2022,177.0,Cr,177,Colgate,P&L
Depreciation,FY2023,175.0,Cr,175,Colgate,P&L
Depreciation,FY2024,172.0,Cr,172,Colgate,P&L
Depreciation,FY2025,163.0,Cr,163,Colgate,P&L
Depreciation,FY2026,146.0,Cr,146,Colgate,P&L
Profit before tax,FY2015,780.0,Cr,780,Colgate,P&L
Profit before tax,FY2016,835.0,Cr,835,Colgate,P&L
Profit before tax,FY2017,851.0,Cr,851,Colgate,P&L
Profit before tax,FY2018,983.0,Cr,983,Colgate,P&L
Profit before tax,FY2019,1143.0,Cr,"1,143",Colgate,P&L
Profit before tax,FY2020,1043.0,Cr,"1,043",Colgate,P&L
Profit before tax,FY2021,1350.0,Cr,"1,350",Colgate,P&L
Profit before tax,FY2022,1409.0,Cr,"1,409",Colgate,P&L
Profit before tax,FY2023,1410.0,Cr,"1,410",Colgate,P&L
Profit before tax,FY2024,1781.0,Cr,"1,781",Colgate,P&L
Profit before tax,FY2025,1930.0,Cr,"1,930",Colgate,P&L
Profit before tax,FY2026,1784.0,Cr,"1,784",Colgate,P&L
Tax %,FY2015,28.0,%,28%,Colgate,P&L
Tax %,FY2016,30.0,%,30%,Colgate,P&L
Tax %,FY2017,32.0,%,32%,Colgate,P&L
Tax %,FY2018,32.0,%,32%,Colgate,P&L
Tax %,FY2019,32.0,%,32%,Colgate,P&L
Tax %,FY2020,22.0,%,22%,Colgate,P&L
Tax %,FY2021,23.0,%,23%,Colgate,P&L
Tax %,FY2022,23.0,%,23%,Colgate,P&L
Tax %,FY2023,26.0,%,26%,Colgate,P&L
Tax %,FY2024,26.0,%,26%,Colgate,P&L
Tax %,FY2025,26.0,%,26%,Colgate,P&L
Tax %,FY2026,26.0,%,26%,Colgate,P&L
Net Profit,FY2015,559.0,Cr,559,Colgate,P&L
Net Profit,FY2016,581.0,Cr,581,Colgate,P&L
Net Profit,FY2017,577.0,Cr,577,Colgate,P&L
Net Profit,FY2018,673.0,Cr,673,Colgate,P&L
Net Profit,FY2019,776.0,Cr,776,Colgate,P&L
Net Profit,FY2020,816.0,Cr,816,Colgate,P&L
Net Profit,FY2021,1035.0,Cr,"1,035",Colgate,P&L
Net Profit,FY2022,1078.0,Cr,"1,078",Colgate,P&L
Net Profit,FY2023,1047.0,Cr,"1,047",Colgate,P&L
Net Profit,FY2024,1324.0,Cr,"1,324",Colgate,P&L
Net Profit,FY2025,1437.0,Cr,"1,437",Colgate,P&L
Net Profit,FY2026,1325.0,Cr,"1,325",Colgate,P&L
EPS in Rs,FY2015,20.55,Rs,20.55,Colgate,P&L
EPS in Rs,FY2016,21.37,Rs,21.37,Colgate,P&L
EPS in Rs,FY2017,21.23,Rs,21.23,Colgate,P&L
EPS in Rs,FY2018,24.76,Rs,24.76,Colgate,P&L
EPS in Rs,FY2019,28.52,Rs,28.52,Colgate,P&L
EPS in Rs,FY2020,30.02,Rs,30.02,Colgate,P&L
EPS in Rs,FY2021,38.07,Rs,38.07,Colgate,P&L
EPS in Rs,FY2022,39.65,Rs,39.65,Colgate,P&L
EPS in Rs,FY2023,38.5,Rs,38.50,Colgate,P&L
EPS in Rs,FY2024,48.67,Rs,48.67,Colgate,P&L
EPS in Rs,FY2025,52.83,Rs,52.83,Colgate,P&L
EPS in Rs,FY2026,48.73,Rs,48.73,Colgate,P&L
Dividend Payout %,FY2015,58.0,%,58%,Colgate,P&L
Dividend Payout %,FY2016,47.0,%,47%,Colgate,P&L
Dividend Payout %,FY2017,47.0,%,47%,Colgate,P&L
Dividend Payout %,FY2018,97.0,%,97%,Colgate,P&L
Dividend Payout %,FY2019,81.0,%,81%,Colgate,P&L
Dividend Payout %,FY2020,93.0,%,93%,Colgate,P&L
Dividend Payout %,FY2021,100.0,%,100%,Colgate,P&L
Dividend Payout %,FY2022,101.0,%,101%,Colgate,P&L
Dividend Payout %,FY2023,101.0,%,101%,Colgate,P&L
Dividend Payout %,FY2024,119.0,%,119%,Colgate,P&L
Dividend Payout %,FY2025,97.0,%,97%,Colgate,P&L
Dividend Payout %,FY2026,99.0,%,99%,Colgate,P&L
Equity Capital,FY2015,14.0,Cr,14,Colgate,BalanceSheet
Equity Capital,FY2016,27.0,Cr,27,Colgate,BalanceSheet
Equity Capital,FY2017,27.0,Cr,27,Colgate,BalanceSheet
Equity Capital,FY2018,27.0,Cr,27,Colgate,BalanceSheet
Equity Capital,FY2019,27.0,Cr,27,Colgate,BalanceSheet
Equity Capital,FY2020,27.0,Cr,27,Colgate,BalanceSheet
Equity Capital,FY2021,27.0,Cr,27,Colgate,BalanceSheet
Equity Capital,FY2022,27.0,Cr,27,Colgate,BalanceSheet
Equity Capital,FY2023,27.0,Cr,27,Colgate,BalanceSheet
Equity Capital,FY2024,27.0,Cr,27,Colgate,BalanceSheet
Equity Capital,FY2025,27.0,Cr,27,Colgate,BalanceSheet
Equity Capital,FY2026,27.0,Cr,27,Colgate,BalanceSheet
Reserves,FY2015,757.0,Cr,757,Colgate,BalanceSheet
Reserves,FY2016,1004.0,Cr,"1,004",Colgate,BalanceSheet
Reserves,FY2017,1247.0,Cr,"1,247",Colgate,BalanceSheet
Reserves,FY2018,1497.0,Cr,"1,497",Colgate,BalanceSheet
Reserves,FY2019,1420.0,Cr,"1,420",Colgate,BalanceSheet
Reserves,FY2020,1567.0,Cr,"1,567",Colgate,BalanceSheet
Reserves,FY2021,1139.0,Cr,"1,139",Colgate,BalanceSheet
Reserves,FY2022,1707.0,Cr,"1,707",Colgate,BalanceSheet
Reserves,FY2023,1689.0,Cr,"1,689",Colgate,BalanceSheet
Reserves,FY2024,1847.0,Cr,"1,847",Colgate,BalanceSheet
Reserves,FY2025,1637.0,Cr,"1,637",Colgate,BalanceSheet
Reserves,FY2026,1557.0,Cr,"1,557",Colgate,BalanceSheet
Borrowings,FY2015,0.0,Cr,0,Colgate,BalanceSheet
Borrowings,FY2016,0.0,Cr,0,Colgate,BalanceSheet
Borrowings,FY2017,0.0,Cr,0,Colgate,BalanceSheet
Borrowings,FY2018,0.0,Cr,0,Colgate,BalanceSheet
Borrowings,FY2019,83.0,Cr,83,Colgate,BalanceSheet
Borrowings,FY2020,102.0,Cr,102,Colgate,BalanceSheet
Borrowings,FY2021,91.0,Cr,91,Colgate,BalanceSheet
Borrowings,FY2022,83.0,Cr,83,Colgate,BalanceSheet
Borrowings,FY2023,69.0,Cr,69,Colgate,BalanceSheet
Borrowings,FY2024,72.0,Cr,72,Colgate,BalanceSheet
Borrowings,FY2025,61.0,Cr,61,Colgate,BalanceSheet
Borrowings,FY2026,47.0,Cr,47,Colgate,BalanceSheet
Other Liabilities,FY2015,932.0,Cr,932,Colgate,BalanceSheet
Other Liabilities,FY2016,972.0,Cr,972,Colgate,BalanceSheet
Other Liabilities,FY2017,1037.0,Cr,"1,037",Colgate,BalanceSheet
Other Liabilities,FY2018,1039.0,Cr,"1,039",Colgate,BalanceSheet
Other Liabilities,FY2019,1097.0,Cr,"1,097",Colgate,BalanceSheet
Other Liabilities,FY2020,908.0,Cr,908,Colgate,BalanceSheet
Other Liabilities,FY2021,1637.0,Cr,"1,637",Colgate,BalanceSheet
Other Liabilities,FY2022,1084.0,Cr,"1,084",Colgate,BalanceSheet
Other Liabilities,FY2023,1098.0,Cr,"1,098",Colgate,BalanceSheet
Other Liabilities,FY2024,1250.0,Cr,"1,250",Colgate,BalanceSheet
Other Liabilities,FY2025,1293.0,Cr,"1,293",Colgate,BalanceSheet
Other Liabilities,FY2026,1777.0,Cr,"1,777",Colgate,BalanceSheet
Total Liabilities,FY2015,1702.0,Cr,"1,702",Colgate,BalanceSheet
Total Liabilities,FY2016,2003.0,Cr,"2,003",Colgate,BalanceSheet
Total Liabilities,FY2017,2311.0,Cr,"2,311",Colgate,BalanceSheet
Total Liabilities,FY2018,2564.0,Cr,"2,564",Colgate,BalanceSheet
Total Liabilities,FY2019,2626.0,Cr,"2,626",Colgate,BalanceSheet
Total Liabilities,FY2020,2604.0,Cr,"2,604",Colgate,BalanceSheet
Total Liabilities,FY2021,2894.0,Cr,"2,894",Colgate,BalanceSheet
Total Liabilities,FY2022,2902.0,Cr,"2,902",Colgate,BalanceSheet
Total Liabilities,FY2023,2883.0,Cr,"2,883",Colgate,BalanceSheet
Total Liabilities,FY2024,3197.0,Cr,"3,197",Colgate,BalanceSheet
Total Liabilities,FY2025,3019.0,Cr,"3,019",Colgate,BalanceSheet
Total Liabilities,FY2026,3408.0,Cr,"3,408",Colgate,BalanceSheet
Fixed Assets,FY2015,782.0,Cr,782,Colgate,BalanceSheet
Fixed Assets,FY2016,1008.0,Cr,"1,008",Colgate,BalanceSheet
Fixed Assets,FY2017,1108.0,Cr,"1,108",Colgate,BalanceSheet
Fixed Assets,FY2018,1146.0,Cr,"1,146",Colgate,BalanceSheet
Fixed Assets,FY2019,1191.0,Cr,"1,191",Colgate,BalanceSheet
Fixed Assets,FY2020,1123.0,Cr,"1,123",Colgate,BalanceSheet
Fixed Assets,FY2021,1065.0,Cr,"1,065",Colgate,BalanceSheet
Fixed Assets,FY2022,963.0,Cr,963,Colgate,BalanceSheet
Fixed Assets,FY2023,862.0,Cr,862,Colgate,BalanceSheet
Fixed Assets,FY2024,794.0,Cr,794,Colgate,BalanceSheet
Fixed Assets,FY2025,776.0,Cr,776,Colgate,BalanceSheet
Fixed Assets,FY2026,718.0,Cr,718,Colgate,BalanceSheet
CWIP,FY2015,141.0,Cr,141,Colgate,BalanceSheet
CWIP,FY2016,78.0,Cr,78,Colgate,BalanceSheet
CWIP,FY2017,167.0,Cr,167,Colgate,BalanceSheet
CWIP,FY2018,159.0,Cr,159,Colgate,BalanceSheet
CWIP,FY2019,199.0,Cr,199,Colgate,BalanceSheet
CWIP,FY2020,190.0,Cr,190,Colgate,BalanceSheet
CWIP,FY2021,145.0,Cr,145,Colgate,BalanceSheet
CWIP,FY2022,122.0,Cr,122,Colgate,BalanceSheet
CWIP,FY2023,114.0,Cr,114,Colgate,BalanceSheet
CWIP,FY2024,110.0,Cr,110,Colgate,BalanceSheet
CWIP,FY2025,38.0,Cr,38,Colgate,BalanceSheet
CWIP,FY2026,27.0,Cr,27,Colgate,BalanceSheet
Investments,FY2015,37.0,Cr,37,Colgate,BalanceSheet
Investments,FY2016,31.0,Cr,31,Colgate,BalanceSheet
Investments,FY2017,31.0,Cr,31,Colgate,BalanceSheet
Investments,FY2018,31.0,Cr,31,Colgate,BalanceSheet
Investments,FY2019,31.0,Cr,31,Colgate,BalanceSheet
Investments,FY2020,19.0,Cr,19,Colgate,BalanceSheet
Investments,FY2021,19.0,Cr,19,Colgate,BalanceSheet
Investments,FY2022,0.0,Cr,0,Colgate,BalanceSheet
Investments,FY2023,0.0,Cr,0,Colgate,BalanceSheet
Investments,FY2024,0.0,Cr,0,Colgate,BalanceSheet
Investments,FY2025,0.0,Cr,0,Colgate,BalanceSheet
Investments,FY2026,0.0,Cr,0,Colgate,BalanceSheet
Other Assets,FY2015,742.0,Cr,742,Colgate,BalanceSheet
Other Assets,FY2016,885.0,Cr,885,Colgate,BalanceSheet
Other Assets,FY2017,1005.0,Cr,"1,005",Colgate,BalanceSheet
Other Assets,FY2018,1228.0,Cr,"1,228",Colgate,BalanceSheet
Other Assets,FY2019,1206.0,Cr,"1,206",Colgate,BalanceSheet
Other Assets,FY2020,1272.0,Cr,"1,272",Colgate,BalanceSheet
Other Assets,FY2021,1666.0,Cr,"1,666",Colgate,BalanceSheet
Other Assets,FY2022,1817.0,Cr,"1,817",Colgate,BalanceSheet
Other Assets,FY2023,1907.0,Cr,"1,907",Colgate,BalanceSheet
Other Assets,FY2024,2292.0,Cr,"2,292",Colgate,BalanceSheet
Other Assets,FY2025,2204.0,Cr,"2,204",Colgate,BalanceSheet
Other Assets,FY2026,2663.0,Cr,"2,663",Colgate,BalanceSheet
Total Assets,FY2015,1702.0,Cr,"1,702",Colgate,BalanceSheet
Total Assets,FY2016,2003.0,Cr,"2,003",Colgate,BalanceSheet
Total Assets,FY2017,2311.0,Cr,"2,311",Colgate,BalanceSheet
Total Assets,FY2018,2564.0,Cr,"2,564",Colgate,BalanceSheet
Total Assets,FY2019,2626.0,Cr,"2,626",Colgate,BalanceSheet
Total Assets,FY2020,2604.0,Cr,"2,604",Colgate,BalanceSheet
Total Assets,FY2021,2894.0,Cr,"2,894",Colgate,BalanceSheet
Total Assets,FY2022,2902.0,Cr,"2,902",Colgate,BalanceSheet
Total Assets,FY2023,2883.0,Cr,"2,883",Colgate,BalanceSheet
Total Assets,FY2024,3197.0,Cr,"3,197",Colgate,BalanceSheet
Total Assets,FY2025,3019.0,Cr,"3,019",Colgate,BalanceSheet
Total Assets,FY2026,3408.0,Cr,"3,408",Colgate,BalanceSheet
Cash from Operating Activity,FY2015,638.0,Cr,638,Colgate,CashFlow
Cash from Operating Activity,FY2016,689.0,Cr,689,Colgate,CashFlow
Cash from Operating Activity,FY2017,688.0,Cr,688,Colgate,CashFlow
Cash from Operating Activity,FY2018,694.0,Cr,694,Colgate,CashFlow
Cash from Operating Activity,FY2019,983.0,Cr,983,Colgate,CashFlow
Cash from Operating Activity,FY2020,930.0,Cr,930,Colgate,CashFlow
Cash from Operating Activity,FY2021,784.0,Cr,784,Colgate,CashFlow
Cash from Operating Activity,FY2022,1626.0,Cr,"1,626",Colgate,CashFlow
Cash from Operating Activity,FY2023,1176.0,Cr,"1,176",Colgate,CashFlow
Cash from Operating Activity,FY2024,1199.0,Cr,"1,199",Colgate,CashFlow
Cash from Operating Activity,FY2025,1394.0,Cr,"1,394",Colgate,CashFlow
Cash from Operating Activity,FY2026,1806.0,Cr,"1,806",Colgate,CashFlow
Cash from Investing Activity,FY2015,-272.0,Cr,-272,Colgate,CashFlow
Cash from Investing Activity,FY2016,-237.0,Cr,-237,Colgate,CashFlow
Cash from Investing Activity,FY2017,-342.0,Cr,-342,Colgate,CashFlow
Cash from Investing Activity,FY2018,-207.0,Cr,-207,Colgate,CashFlow
Cash from Investing Activity,FY2019,-96.0,Cr,-96,Colgate,CashFlow
Cash from Investing Activity,FY2020,-19.0,Cr,-19,Colgate,CashFlow
Cash from Investing Activity,FY2021,71.0,Cr,71,Colgate,CashFlow
Cash from Investing Activity,FY2022,-108.0,Cr,-108,Colgate,CashFlow
Cash from Investing Activity,FY2023,-8.0,Cr,-8,Colgate,CashFlow
Cash from Investing Activity,FY2024,79.0,Cr,79,Colgate,CashFlow
Cash from Investing Activity,FY2025,56.0,Cr,56,Colgate,CashFlow
